station,day_of_year,anomaly,hot_excess,cold_excess,is_hot_extreme,is_cold_extreme,anomaly_lag1,anomaly_lag2,anomaly_lag3,next_day_anomaly
USW00003103,155,8.155178,4.020208,0.000000,1.0,0.0,6.080861,2.507221,-2.266132,6.230577
USW00003103,156,6.230577,2.095606,0.000000,1.0,0.0,8.155178,6.080861,2.507221,4.307466
USW00003103,157,4.307466,0.172495,0.000000,1.0,0.0,6.230577,8.155178,6.080861,4.086260
USW00003103,158,4.086260,0.000000,0.000000,0.0,0.0,4.307466,6.230577,8.155178,3.867380
USW00003103,159,3.867380,0.000000,0.000000,0.0,0.0,4.086260,4.307466,6.230577,-1.348755
USW00003103,160,-1.348755,0.000000,0.000000,0.0,0.0,3.867380,4.086260,4.307466,-2.061726
USW00003103,161,-2.061726,0.000000,0.000000,0.0,0.0,-1.348755,3.867380,4.086260,-0.071117
USW00003103,162,-0.071117,0.000000,0.000000,0.0,0.0,-2.061726,-1.348755,3.867380,-0.276517
USW00003103,163,-0.276517,0.000000,0.000000,0.0,0.0,-0.071117,-2.061726,-1.348755,-1.077524
USW00003103,164,-1.077524,0.000000,0.000000,0.0,0.0,-0.276517,-0.071117,-2.061726,-2.373743
USW00003103,165,-2.373743,0.000000,0.000000,0.0,0.0,-1.077524,-0.276517,-0.071117,-4.164794
USW00003103,166,-4.164794,0.000000,0.000000,0.0,0.0,-2.373743,-1.077524,-0.276517,-2.150309
USW00003103,167,-2.150309,0.000000,0.000000,0.0,0.0,-4.164794,-2.373743,-1.077524,0.970064
USW00003103,168,0.970064,0.000000,0.000000,0.0,0.0,-2.150309,-4.164794,-2.373743,2.996658
USW00003103,169,2.996658,0.000000,0.000000,0.0,0.0,0.970064,-2.150309,-4.164794,2.829788
USW00003103,170,2.829788,0.000000,0.000000,0.0,0.0,2.996658,0.970064,-2.150309,3.869747
USW00003103,171,3.869747,0.000000,0.000000,0.0,0.0,2.829788,2.996658,0.970064,5.916805
USW00003103,172,5.916805,1.781834,0.000000,1.0,0.0,3.869747,2.829788,2.996658,6.271210
USW00003103,173,6.271210,2.136239,0.000000,1.0,0.0,5.916805,3.869747,2.829788,5.633181
USW00003103,174,5.633181,1.498210,0.000000,1.0,0.0,6.271210,5.916805,3.869747,6.002914
USW00003103,175,6.002914,1.867943,0.000000,1.0,0.0,5.633181,6.271210,5.916805,6.980576
USW00003103,176,6.980576,2.845605,0.000000,1.0,0.0,6.002914,5.633181,6.271210,6.866305
USW00003103,177,6.866305,2.731334,0.000000,1.0,0.0,6.980576,6.002914,5.633181,6.260212
USW00003103,178,6.260212,2.125241,0.000000,1.0,0.0,6.866305,6.980576,6.002914,6.662378
USW00003103,179,6.662378,2.527407,0.000000,1.0,0.0,6.260212,6.866305,6.980576,6.072853
USW00003103,180,6.072853,1.937882,0.000000,1.0,0.0,6.662378,6.260212,6.866305,5.391659
USW00003103,181,5.391659,1.256688,0.000000,1.0,0.0,6.072853,6.662378,6.260212,4.818788
USW00003103,182,4.818788,0.683818,0.000000,1.0,0.0,5.391659,6.072853,6.662378,0.254203
USW00003103,183,0.254203,0.000000,0.000000,0.0,0.0,4.818788,5.391659,6.072853,-2.002162
USW00003103,184,-2.002162,0.000000,0.000000,0.0,0.0,0.254203,4.818788,5.391659,0.749596
USW00003103,185,0.749596,0.000000,0.000000,0.0,0.0,-2.002162,0.254203,4.818788,-2.590643
USW00003103,186,-2.590643,0.000000,0.000000,0.0,0.0,0.749596,-2.002162,0.254203,-3.223028
USW00003103,187,-3.223028,0.000000,0.000000,0.0,0.0,-2.590643,0.749596,-2.002162,-6.047735
USW00003103,188,-6.047735,0.000000,-0.522088,0.0,1.0,-3.223028,-2.590643,0.749596,-3.864962
USW00003103,189,-3.864962,0.000000,0.000000,0.0,0.0,-6.047735,-3.223028,-2.590643,-3.274931
USW00003103,190,-3.274931,0.000000,0.000000,0.0,0.0,-3.864962,-6.047735,-3.223028,0.622115
USW00003103,191,0.622115,0.000000,0.000000,0.0,0.0,-3.274931,-3.864962,-6.047735,2.825912
USW00003103,192,2.825912,0.000000,0.000000,0.0,0.0,0.622115,-3.274931,-3.864962,1.736179
USW00003103,193,1.736179,0.000000,0.000000,0.0,0.0,2.825912,0.622115,-3.274931,-2.147382
USW00003103,194,-2.147382,0.000000,0.000000,0.0,0.0,1.736179,2.825912,0.622115,-3.225083
USW00003103,195,-3.225083,0.000000,0.000000,0.0,0.0,-2.147382,1.736179,2.825912,-2.097249
USW00003103,196,-2.097249,0.000000,0.000000,0.0,0.0,-3.225083,-2.147382,1.736179,-1.464215
USW00003103,197,-1.464215,0.000000,0.000000,0.0,0.0,-2.097249,-3.225083,-2.147382,-2.526325
USW00003103,198,-2.526325,0.000000,0.000000,0.0,0.0,-1.464215,-2.097249,-3.225083,0.816071
USW00003103,199,0.816071,0.000000,0.000000,0.0,0.0,-2.526325,-1.464215,-2.097249,1.962619
USW00003103,200,1.962619,0.000000,0.000000,0.0,0.0,0.816071,-2.526325,-1.464215,0.912964
USW00003103,201,0.912964,0.000000,0.000000,0.0,0.0,1.962619,0.816071,-2.526325,0.366749
USW00003103,202,0.366749,0.000000,0.000000,0.0,0.0,0.912964,1.962619,0.816071,1.023620
USW00003103,203,1.023620,0.000000,0.000000,0.0,0.0,0.366749,0.912964,1.962619,-0.616771
USW00003103,204,-0.616771,0.000000,0.000000,0.0,0.0,1.023620,0.366749,0.912964,-2.754768
USW00003103,205,-2.754768,0.000000,0.000000,0.0,0.0,-0.616771,1.023620,0.366749,-2.690705
USW00003103,206,-2.690705,0.000000,0.000000,0.0,0.0,-2.754768,-0.616771,1.023620,-1.524908
USW00003103,207,-1.524908,0.000000,0.000000,0.0,0.0,-2.690705,-2.754768,-0.616771,0.742312
USW00003103,208,0.742312,0.000000,0.000000,0.0,0.0,-1.524908,-2.690705,-2.754768,2.510656
USW00003103,209,2.510656,0.000000,0.000000,0.0,0.0,0.742312,-1.524908,-2.690705,3.679840
USW00003103,210,3.679840,0.000000,0.000000,0.0,0.0,2.510656,0.742312,-1.524908,2.649596
USW00003103,211,2.649596,0.000000,0.000000,0.0,0.0,3.679840,2.510656,0.742312,1.619678
USW00003103,212,1.619678,0.000000,0.000000,0.0,0.0,2.649596,3.679840,2.510656,0.589856
USW00003103,213,0.589856,0.000000,0.000000,0.0,0.0,1.619678,2.649596,3.679840,-3.240080
USW00003103,214,-3.240080,0.000000,0.000000,0.0,0.0,0.589856,1.619678,2.649596,1.229684
USW00003103,215,1.229684,0.000000,0.000000,0.0,0.0,-3.240080,0.589856,1.619678,2.998983
USW00003103,216,2.998983,0.000000,0.000000,0.0,0.0,1.229684,-3.240080,0.589856,1.367674
USW00003103,217,1.367674,0.000000,0.000000,0.0,0.0,2.998983,1.229684,-3.240080,1.435640
USW00003103,218,1.435640,0.000000,0.000000,0.0,0.0,1.367674,2.998983,1.229684,2.102784
USW00003103,219,2.102784,0.000000,0.000000,0.0,0.0,1.435640,1.367674,2.998983,3.869037
USW00003103,220,3.869037,0.000000,0.000000,0.0,0.0,2.102784,1.435640,1.367674,3.334351
USW00003103,221,3.334351,0.000000,0.000000,0.0,0.0,3.869037,2.102784,1.435640,2.298702
USW00003103,222,2.298702,0.000000,0.000000,0.0,0.0,3.334351,3.869037,2.102784,2.862092
USW00003103,223,2.862092,0.000000,0.000000,0.0,0.0,2.298702,3.334351,3.869037,-0.375457
USW00003103,224,-0.375457,0.000000,0.000000,0.0,0.0,2.862092,2.298702,3.334351,-5.813899
USW00003103,225,-5.813899,0.000000,-0.288252,0.0,1.0,-0.375457,2.862092,2.298702,-9.153165
USW00003103,226,-9.153165,0.000000,-3.627518,0.0,1.0,-5.813899,-0.375457,2.862092,-6.893168
USW00003103,227,-6.893168,0.000000,-1.367521,0.0,1.0,-9.153165,-5.813899,-0.375457,-5.133799
USW00003103,228,-5.133799,0.000000,0.000000,0.0,0.0,-6.893168,-9.153165,-5.813899,-2.274930
USW00003103,229,-2.274930,0.000000,0.000000,0.0,0.0,-5.133799,-6.893168,-9.153165,-1.716416
USW00003103,230,-1.716416,0.000000,0.000000,0.0,0.0,-2.274930,-5.133799,-6.893168,-1.658095
USW00003103,231,-1.658095,0.000000,0.000000,0.0,0.0,-1.716416,-2.274930,-5.133799,-2.699792
USW00003103,232,-2.699792,0.000000,0.000000,0.0,0.0,-1.658095,-1.716416,-2.274930,-0.941315
USW00003103,233,-0.941315,0.000000,0.000000,0.0,0.0,-2.699792,-1.658095,-1.716416,-1.482464
USW00003103,234,-1.482464,0.000000,0.000000,0.0,0.0,-0.941315,-2.699792,-1.658095,0.276975
USW00003103,235,0.276975,0.000000,0.000000,0.0,0.0,-1.482464,-0.941315,-2.699792,-0.762778
USW00003103,236,-0.762778,0.000000,0.000000,0.0,0.0,0.276975,-1.482464,-0.941315,-0.701494
USW00003103,237,-0.701494,0.000000,0.000000,0.0,0.0,-0.762778,0.276975,-1.482464,1.061060
USW00003103,238,1.061060,0.000000,0.000000,0.0,0.0,-0.701494,-0.762778,0.276975,3.825122
USW00003103,239,3.825122,0.000000,0.000000,0.0,0.0,1.061060,-0.701494,-0.762778,2.790930
USW00003103,240,2.790930,0.000000,0.000000,0.0,0.0,3.825122,1.061060,-0.701494,5.158725
USW00003103,241,5.158725,1.023754,0.000000,1.0,0.0,2.790930,3.825122,1.061060,2.928743
USW00003103,242,2.928743,0.000000,0.000000,0.0,0.0,5.158725,2.790930,3.825122,-1.398779
USW00003103,155,1.455178,0.000000,0.000000,0.0,0.0,-1.619139,-6.992779,-13.966132,0.130577
USW00003103,156,0.130577,0.000000,0.000000,0.0,0.0,1.455178,-1.619139,-6.992779,1.007466
USW00003103,157,1.007466,0.000000,0.000000,0.0,0.0,0.130577,1.455178,-1.619139,0.786260
USW00003103,158,0.786260,0.000000,0.000000,0.0,0.0,1.007466,0.130577,1.455178,2.767380
USW00003103,159,2.767380,0.000000,0.000000,0.0,0.0,0.786260,1.007466,0.130577,3.651245
USW00003103,160,3.651245,0.000000,0.000000,0.0,0.0,2.767380,0.786260,1.007466,1.238274
USW00003103,161,1.238274,0.000000,0.000000,0.0,0.0,3.651245,2.767380,0.786260,-4.471117
USW00003103,162,-4.471117,0.000000,0.000000,0.0,0.0,1.238274,3.651245,2.767380,-1.976517
USW00003103,163,-1.976517,0.000000,0.000000,0.0,0.0,-4.471117,1.238274,3.651245,-1.577524
USW00003103,164,-1.577524,0.000000,0.000000,0.0,0.0,-1.976517,-4.471117,1.238274,-2.373743
USW00003103,165,-2.373743,0.000000,0.000000,0.0,0.0,-1.577524,-1.976517,-4.471117,-0.264794
USW00003103,166,-0.264794,0.000000,0.000000,0.0,0.0,-2.373743,-1.577524,-1.976517,0.649691
USW00003103,167,0.649691,0.000000,0.000000,0.0,0.0,-0.264794,-2.373743,-1.577524,3.170064
USW00003103,168,3.170064,0.000000,0.000000,0.0,0.0,0.649691,-0.264794,-2.373743,3.596658
USW00003103,169,3.596658,0.000000,0.000000,0.0,0.0,3.170064,0.649691,-0.264794,0.129788
USW00003103,170,0.129788,0.000000,0.000000,0.0,0.0,3.596658,3.170064,0.649691,-1.130253
USW00003103,171,-1.130253,0.000000,0.000000,0.0,0.0,0.129788,3.596658,3.170064,-1.283195
USW00003103,172,-1.283195,0.000000,0.000000,0.0,0.0,-1.130253,0.129788,3.596658,-1.428790
USW00003103,173,-1.428790,0.000000,0.000000,0.0,0.0,-1.283195,-1.130253,0.129788,-0.466819
USW00003103,174,-0.466819,0.000000,0.000000,0.0,0.0,-1.428790,-1.283195,-1.130253,-2.897086
USW00003103,175,-2.897086,0.000000,0.000000,0.0,0.0,-0.466819,-1.428790,-1.283195,-2.419424
USW00003103,176,-2.419424,0.000000,0.000000,0.0,0.0,-2.897086,-0.466819,-1.428790,-3.633695
USW00003103,177,-3.633695,0.000000,0.000000,0.0,0.0,-2.419424,-2.897086,-0.466819,-3.239788
USW00003103,178,-3.239788,0.000000,0.000000,0.0,0.0,-3.633695,-2.419424,-2.897086,-3.337622
USW00003103,179,-3.337622,0.000000,0.000000,0.0,0.0,-3.239788,-3.633695,-2.419424,-2.827147
USW00003103,180,-2.827147,0.000000,0.000000,0.0,0.0,-3.337622,-3.239788,-3.633695,0.991659
USW00003103,181,0.991659,0.000000,0.000000,0.0,0.0,-2.827147,-3.337622,-3.239788,3.718788
USW00003103,182,3.718788,0.000000,0.000000,0.0,0.0,0.991659,-2.827147,-3.337622,4.154203
USW00003103,183,4.154203,0.019233,0.000000,1.0,0.0,3.718788,0.991659,-2.827147,4.697838
USW00003103,184,4.697838,0.562867,0.000000,1.0,0.0,4.154203,3.718788,0.991659,4.649596
USW00003103,185,4.649596,0.514626,0.000000,1.0,0.0,4.697838,4.154203,3.718788,2.909357
USW00003103,186,2.909357,0.000000,0.000000,0.0,0.0,4.649596,4.697838,4.154203,1.776972
USW00003103,187,1.776972,0.000000,0.000000,0.0,0.0,2.909357,4.649596,4.697838,2.852265
USW00003103,188,2.852265,0.000000,0.000000,0.0,0.0,1.776972,2.909357,4.649596,0.635038
USW00003103,189,0.635038,0.000000,0.000000,0.0,0.0,2.852265,1.776972,2.909357,-1.074931
USW00003103,190,-1.074931,0.000000,0.000000,0.0,0.0,0.635038,2.852265,1.776972,-0.477885
USW00003103,191,-0.477885,0.000000,0.000000,0.0,0.0,-1.074931,0.635038,2.852265,-0.474088
USW00003103,192,-0.474088,0.000000,0.000000,0.0,0.0,-0.477885,-1.074931,0.635038,1.136179
USW00003103,193,1.136179,0.000000,0.000000,0.0,0.0,-0.474088,-0.477885,-1.074931,1.752618
USW00003103,194,1.752618,0.000000,0.000000,0.0,0.0,1.136179,-0.474088,-0.477885,1.774917
USW00003103,195,1.774917,0.000000,0.000000,0.0,0.0,1.752618,1.136179,-0.474088,1.802751
USW00003103,196,1.802751,0.000000,0.000000,0.0,0.0,1.774917,1.752618,1.136179,0.135785
USW00003103,197,0.135785,0.000000,0.000000,0.0,0.0,1.802751,1.774917,1.752618,2.473675
USW00003103,198,2.473675,0.000000,0.000000,0.0,0.0,0.135785,1.802751,1.774917,2.516071
USW00003103,199,2.516071,0.000000,0.000000,0.0,0.0,2.473675,0.135785,1.802751,-0.837381
USW00003103,200,-0.837381,0.000000,0.000000,0.0,0.0,2.516071,2.473675,0.135785,-7.987036
USW00003103,201,-7.987036,0.000000,-2.461389,0.0,1.0,-0.837381,2.516071,2.473675,-2.933251
USW00003103,202,-2.933251,0.000000,0.000000,0.0,0.0,-7.987036,-0.837381,2.516071,1.523620
USW00003103,203,1.523620,0.000000,0.000000,0.0,0.0,-2.933251,-7.987036,-0.837381,2.783229
USW00003103,204,2.783229,0.000000,0.000000,0.0,0.0,1.523620,-2.933251,-7.987036,1.645232
USW00003103,205,1.645232,0.000000,0.000000,0.0,0.0,2.783229,1.523620,-2.933251,1.209295
USW00003103,206,1.209295,0.000000,0.000000,0.0,0.0,1.645232,2.783229,1.523620,0.175092
USW00003103,207,0.175092,0.000000,0.000000,0.0,0.0,1.209295,1.645232,2.783229,0.242312
USW00003103,208,0.242312,0.000000,0.000000,0.0,0.0,0.175092,1.209295,1.645232,4.210656
USW00003103,209,4.210656,0.075685,0.000000,1.0,0.0,0.242312,0.175092,1.209295,2.579840
USW00003103,210,2.579840,0.000000,0.000000,0.0,0.0,4.210656,0.242312,0.175092,-1.750404
USW00003103,211,-1.750404,0.000000,0.000000,0.0,0.0,2.579840,4.210656,0.242312,0.519678
USW00003103,212,0.519678,0.000000,0.000000,0.0,0.0,-1.750404,2.579840,4.210656,1.089856
USW00003103,213,1.089856,0.000000,0.000000,0.0,0.0,0.519678,-1.750404,2.579840,1.159920
USW00003103,214,1.159920,0.000000,0.000000,0.0,0.0,1.089856,0.519678,-1.750404,1.229684
USW00003103,215,1.229684,0.000000,0.000000,0.0,0.0,1.159920,1.089856,0.519678,1.898983
USW00003103,216,1.898983,0.000000,0.000000,0.0,0.0,1.229684,1.159920,1.089856,2.467674
USW00003103,217,2.467674,0.000000,0.000000,0.0,0.0,1.898983,1.229684,1.159920,-0.164360
USW00003103,218,-0.164360,0.000000,0.000000,0.0,0.0,2.467674,1.898983,1.229684,2.602784
USW00003103,219,2.602784,0.000000,0.000000,0.0,0.0,-0.164360,2.467674,1.898983,4.369037
USW00003103,220,4.369037,0.234066,0.000000,1.0,0.0,2.602784,-0.164360,2.467674,3.334351
USW00003103,221,3.334351,0.000000,0.000000,0.0,0.0,4.369037,2.602784,-0.164360,-1.601298
USW00003103,222,-1.601298,0.000000,0.000000,0.0,0.0,3.334351,4.369037,2.602784,-5.937908
USW00003103,223,-5.937908,0.000000,-0.412261,0.0,1.0,-1.601298,3.334351,4.369037,-0.875457
USW00003103,224,-0.875457,0.000000,0.000000,0.0,0.0,-5.937908,-1.601298,3.334351,2.486101
USW00003103,225,2.486101,0.000000,0.000000,0.0,0.0,-0.875457,-5.937908,-1.601298,3.646835
USW00003103,226,3.646835,0.000000,0.000000,0.0,0.0,2.486101,-0.875457,-5.937908,2.606832
USW00003103,227,2.606832,0.000000,0.000000,0.0,0.0,3.646835,2.486101,-0.875457,3.166201
USW00003103,228,3.166201,0.000000,0.000000,0.0,0.0,2.606832,3.646835,2.486101,4.425070
USW00003103,229,4.425070,0.290099,0.000000,1.0,0.0,3.166201,2.606832,3.646835,-0.516416
USW00003103,230,-0.516416,0.000000,0.000000,0.0,0.0,4.425070,3.166201,2.606832,2.841905
USW00003103,231,2.841905,0.000000,0.000000,0.0,0.0,-0.516416,4.425070,3.166201,4.000208
USW00003103,232,4.000208,0.000000,0.000000,0.0,0.0,2.841905,-0.516416,4.425070,6.258685
USW00003103,233,6.258685,2.123714,0.000000,1.0,0.0,4.000208,2.841905,-0.516416,4.117536
USW00003103,234,4.117536,0.000000,0.000000,0.0,0.0,6.258685,4.000208,2.841905,4.176975
USW00003103,235,4.176975,0.042004,0.000000,1.0,0.0,4.117536,6.258685,4.000208,2.537222
USW00003103,236,2.537222,0.000000,0.000000,0.0,0.0,4.176975,4.117536,6.258685,2.598506
USW00003103,237,2.598506,0.000000,0.000000,0.0,0.0,2.537222,4.176975,4.117536,2.161060
USW00003103,238,2.161060,0.000000,0.000000,0.0,0.0,2.598506,2.537222,4.176975,-1.674878
USW00003103,239,-1.674878,0.000000,0.000000,0.0,0.0,2.161060,2.598506,2.537222,1.690930
USW00003103,240,1.690930,0.000000,0.000000,0.0,0.0,-1.674878,2.161060,2.598506,2.858725
USW00003103,241,2.858725,0.000000,0.000000,0.0,0.0,1.690930,-1.674878,2.161060,5.228743
USW00003103,242,5.228743,1.093773,0.000000,1.0,0.0,2.858725,1.690930,-1.674878,0.301221
USW00003103,156,4.030577,0.000000,0.000000,0.0,0.0,0.855178,1.080861,0.207221,2.107466
USW00003103,157,2.107466,0.000000,0.000000,0.0,0.0,4.030577,0.855178,1.080861,-1.413740
USW00003103,158,-1.413740,0.000000,0.000000,0.0,0.0,2.107466,4.030577,0.855178,-3.332620
USW00003103,159,-3.332620,0.000000,0.000000,0.0,0.0,-1.413740,2.107466,4.030577,-5.248755
USW00003103,160,-5.248755,0.000000,0.000000,0.0,0.0,-3.332620,-1.413740,2.107466,-3.161726
USW00003103,161,-3.161726,0.000000,0.000000,0.0,0.0,-5.248755,-3.332620,-1.413740,-0.671117
USW00003103,162,-0.671117,0.000000,0.000000,0.0,0.0,-3.161726,-5.248755,-3.332620,-0.876517
USW00003103,163,-0.876517,0.000000,0.000000,0.0,0.0,-0.671117,-3.161726,-5.248755,-0.477524
USW00003103,164,-0.477524,0.000000,0.000000,0.0,0.0,-0.876517,-0.671117,-3.161726,-2.873743
USW00003103,165,-2.873743,0.000000,0.000000,0.0,0.0,-0.477524,-0.876517,-0.671117,-5.864794
USW00003103,166,-5.864794,0.000000,-0.339147,0.0,1.0,-2.873743,-0.477524,-0.876517,-5.450309
USW00003103,167,-5.450309,0.000000,0.000000,0.0,0.0,-5.864794,-2.873743,-0.477524,-5.629936
USW00003103,168,-5.629936,0.000000,-0.104289,0.0,1.0,-5.450309,-5.864794,-2.873743,-2.003342
USW00003103,169,-2.003342,0.000000,0.000000,0.0,0.0,-5.629936,-5.450309,-5.864794,0.129788
USW00003103,170,0.129788,0.000000,0.000000,0.0,0.0,-2.003342,-5.629936,-5.450309,1.569747
USW00003103,171,1.569747,0.000000,0.000000,0.0,0.0,0.129788,-2.003342,-5.629936,1.416805
USW00003103,172,1.416805,0.000000,0.000000,0.0,0.0,1.569747,0.129788,-2.003342,1.271210
USW00003103,173,1.271210,0.000000,0.000000,0.0,0.0,1.416805,1.569747,0.129788,1.133181
USW00003103,174,1.133181,0.000000,0.000000,0.0,0.0,1.271210,1.416805,1.569747,-5.097086
USW00003103,175,-5.097086,0.000000,0.000000,0.0,0.0,1.133181,1.271210,1.416805,-0.719424
USW00003103,176,-0.719424,0.000000,0.000000,0.0,0.0,-5.097086,1.133181,1.271210,-1.433695
USW00003103,177,-1.433695,0.000000,0.000000,0.0,0.0,-0.719424,-5.097086,1.133181,-1.539788
USW00003103,178,-1.539788,0.000000,0.000000,0.0,0.0,-1.433695,-0.719424,-5.097086,0.562378
USW00003103,179,0.562378,0.000000,0.000000,0.0,0.0,-1.539788,-1.433695,-0.719424,1.572853
USW00003103,180,1.572853,0.000000,0.000000,0.0,0.0,0.562378,-1.539788,-1.433695,-1.808341
USW00003103,181,-1.808341,0.000000,0.000000,0.0,0.0,1.572853,0.562378,-1.539788,-2.981212
USW00003103,182,-2.981212,0.000000,0.000000,0.0,0.0,-1.808341,1.572853,0.562378,-5.845797
USW00003103,183,-5.845797,0.000000,-0.320149,0.0,1.0,-2.981212,-1.808341,1.572853,-2.002162
USW00003103,184,-2.002162,0.000000,0.000000,0.0,0.0,-5.845797,-2.981212,-1.808341,-0.350404
USW00003103,185,-0.350404,0.000000,0.000000,0.0,0.0,-2.002162,-5.845797,-2.981212,1.809357
USW00003103,186,1.809357,0.000000,0.000000,0.0,0.0,-0.350404,-2.002162,-5.845797,3.476972
USW00003103,187,3.476972,0.000000,0.000000,0.0,0.0,1.809357,-0.350404,-2.002162,2.852265
USW00003103,188,2.852265,0.000000,0.000000,0.0,0.0,3.476972,1.809357,-0.350404,-4.364962
USW00003103,189,-4.364962,0.000000,0.000000,0.0,0.0,2.852265,3.476972,1.809357,-1.074931
USW00003103,190,-1.074931,0.000000,0.000000,0.0,0.0,-4.364962,2.852265,3.476972,-1.077885
USW00003103,191,-1.077885,0.000000,0.000000,0.0,0.0,-1.074931,-4.364962,2.852265,-3.274088
USW00003103,192,-3.274088,0.000000,0.000000,0.0,0.0,-1.077885,-1.074931,-4.364962,-4.363821
USW00003103,193,-4.363821,0.000000,0.000000,0.0,0.0,-3.274088,-1.077885,-1.074931,-6.547382
USW00003103,194,-6.547382,0.000000,-1.021735,0.0,1.0,-4.363821,-3.274088,-1.077885,-3.825083
USW00003103,195,-3.825083,0.000000,0.000000,0.0,0.0,-6.547382,-4.363821,-3.274088,-2.097249
USW00003103,196,-2.097249,0.000000,0.000000,0.0,0.0,-3.825083,-6.547382,-4.363821,-0.364215
USW00003103,197,-0.364215,0.000000,0.000000,0.0,0.0,-2.097249,-3.825083,-6.547382,1.273675
USW00003103,198,1.273675,0.000000,0.000000,0.0,0.0,-0.364215,-2.097249,-3.825083,4.116071
USW00003103,199,4.116071,0.000000,0.000000,0.0,0.0,1.273675,-0.364215,-2.097249,3.062619
USW00003103,200,3.062619,0.000000,0.000000,0.0,0.0,4.116071,1.273675,-0.364215,2.012964
USW00003103,201,2.012964,0.000000,0.000000,0.0,0.0,3.062619,4.116071,1.273675,3.166749
USW00003103,202,3.166749,0.000000,0.000000,0.0,0.0,2.012964,3.062619,4.116071,1.523620
USW00003103,203,1.523620,0.000000,0.000000,0.0,0.0,3.166749,2.012964,3.062619,-0.616771
USW00003103,204,-0.616771,0.000000,0.000000,0.0,0.0,1.523620,3.166749,2.012964,-0.554768
USW00003103,205,-0.554768,0.000000,0.000000,0.0,0.0,-0.616771,1.523620,3.166749,-5.990705
USW00003103,206,-5.990705,0.000000,-0.465058,0.0,1.0,-0.554768,-0.616771,1.523620,-4.824908
USW00003103,207,-4.824908,0.000000,0.000000,0.0,0.0,-5.990705,-0.554768,-0.616771,-1.457688
USW00003103,208,-1.457688,0.000000,0.000000,0.0,0.0,-4.824908,-5.990705,-0.554768,2.510656
USW00003103,209,2.510656,0.000000,0.000000,0.0,0.0,-1.457688,-4.824908,-5.990705,1.979840
USW00003103,210,1.979840,0.000000,0.000000,0.0,0.0,2.510656,-1.457688,-4.824908,1.549596
USW00003103,211,1.549596,0.000000,0.000000,0.0,0.0,1.979840,2.510656,-1.457688,2.119678
USW00003103,212,2.119678,0.000000,0.000000,0.0,0.0,1.549596,1.979840,2.510656,1.089856
USW00003103,213,1.089856,0.000000,0.000000,0.0,0.0,2.119678,1.549596,1.979840,2.859920
USW00003103,214,2.859920,0.000000,0.000000,0.0,0.0,1.089856,2.119678,1.549596,4.629684
USW00003103,215,4.629684,0.494713,0.000000,1.0,0.0,2.859920,1.089856,2.119678,3.598983
USW00003103,216,3.598983,0.000000,0.000000,0.0,0.0,4.629684,2.859920,1.089856,1.967674
USW00003103,217,1.967674,0.000000,0.000000,0.0,0.0,3.598983,4.629684,2.859920,-4.664360
USW00003103,218,-4.664360,0.000000,0.000000,0.0,0.0,1.967674,3.598983,4.629684,-2.397216
USW00003103,219,-2.397216,0.000000,0.000000,0.0,0.0,-4.664360,1.967674,3.598983,-5.030963
USW00003103,220,-5.030963,0.000000,0.000000,0.0,0.0,-2.397216,-4.664360,1.967674,1.134351
USW00003103,221,1.134351,0.000000,0.000000,0.0,0.0,-5.030963,-2.397216,-4.664360,2.298702
USW00003103,222,2.298702,0.000000,0.000000,0.0,0.0,1.134351,-5.030963,-2.397216,2.362092
USW00003103,223,2.362092,0.000000,0.000000,0.0,0.0,2.298702,1.134351,-5.030963,3.524543
USW00003103,224,3.524543,0.000000,0.000000,0.0,0.0,2.362092,2.298702,1.134351,1.386101
USW00003103,225,1.386101,0.000000,0.000000,0.0,0.0,3.524543,2.362092,2.298702,1.946835
USW00003103,226,1.946835,0.000000,0.000000,0.0,0.0,1.386101,3.524543,2.362092,2.606832
USW00003103,227,2.606832,0.000000,0.000000,0.0,0.0,1.946835,1.386101,3.524543,3.766201
USW00003103,228,3.766201,0.000000,0.000000,0.0,0.0,2.606832,1.946835,1.386101,4.425070
USW00003103,229,4.425070,0.290099,0.000000,1.0,0.0,3.766201,2.606832,1.946835,2.783584
USW00003103,230,2.783584,0.000000,0.000000,0.0,0.0,4.425070,3.766201,2.606832,4.541905
USW00003103,231,4.541905,0.406934,0.000000,1.0,0.0,2.783584,4.425070,3.766201,4.000208
USW00003103,232,4.000208,0.000000,0.000000,0.0,0.0,4.541905,2.783584,4.425070,2.958685
USW00003103,233,2.958685,0.000000,0.000000,0.0,0.0,4.000208,4.541905,2.783584,-2.582464
USW00003103,234,-2.582464,0.000000,0.000000,0.0,0.0,2.958685,4.000208,4.541905,-11.423025
USW00003103,235,-11.423025,0.000000,-5.897378,0.0,1.0,-2.582464,2.958685,4.000208,-14.062778
USW00003103,236,-14.062778,0.000000,-8.537131,0.0,1.0,-11.423025,-2.582464,2.958685,-6.301494
USW00003103,237,-6.301494,0.000000,-0.775847,0.0,1.0,-14.062778,-11.423025,-2.582464,-1.738940
USW00003103,238,-1.738940,0.000000,0.000000,0.0,0.0,-6.301494,-14.062778,-11.423025,-2.774878
USW00003103,239,-2.774878,0.000000,0.000000,0.0,0.0,-1.738940,-6.301494,-14.062778,0.090930
USW00003103,240,0.090930,0.000000,0.000000,0.0,0.0,-2.774878,-1.738940,-6.301494,0.658725
